,postcode,year,viable_buildings,total_buildings,total_income,num_installs,average_income,install_percent
396,3586,2001,0,0,3231064.0,0.0,inf,
397,3588,2001,110,115,4608636.0,0.0,40075.09565217391,0.0
398,3589,2001,493,531,6039666.0,0.0,11374.135593220339,0.0
399,3590,2001,36,26,5410986.0,0.0,208114.84615384616,0.0
400,3591,2001,268,356,,0.0,,0.0
401,3594,2001,308,317,6800129.0,0.0,21451.511041009464,0.0
402,3595,2001,94,113,8482485.0,0.0,75066.2389380531,0.0
403,3597,2001,266,359,9053713.0,0.0,25219.25626740947,0.0
404,3608,2001,1286,1451,25710958.0,0.0,17719.474844934528,0.0
405,3610,2001,559,637,19893014.0,0.0,31229.221350078493,0.0
406,3612,2001,1080,1117,18263516.0,0.0,16350.506714413608,0.0
407,3614,2001,336,333,13055367.0,0.0,39205.30630630631,0.0
408,3616,2001,1756,1881,79624801.0,0.0,42331.10101010101,0.0
409,3618,2001,329,334,8265319.0,0.0,24746.464071856288,0.0
410,3620,2001,2697,3264,115618895.0,0.0,35422.45557598039,0.0
411,3621,2001,661,772,37056634.0,0.0,48000.821243523314,0.0
412,3622,2001,148,151,5955259.0,0.0,39438.801324503314,0.0
413,3623,2001,412,454,16254993.0,0.0,35803.94933920705,0.0
414,3624,2001,263,272,10082542.0,0.0,37068.169117647056,0.0
415,3629,2001,3119,3452,122497717.0,0.0,35486.013035921205,0.0
416,3630,2001,9194,10800,414966402.0,0.0,38422.815,0.0
417,3631,2001,2104,2371,107649103.0,0.0,45402.405314213414,0.0
418,3633,2001,214,242,12727361.0,0.0,52592.40082644628,0.0
419,3634,2001,714,750,29500856.0,0.0,39334.47466666667,0.0
420,3635,2001,67,73,7423415.0,0.0,101690.61643835617,0.0
421,3636,2001,2266,2644,70055781.0,0.0,26496.135022692888,0.0
422,3637,2001,267,262,5808471.0,0.0,22169.736641221374,0.0
423,3638,2001,450,409,28412831.0,0.0,69469.02444987775,0.0
424,3639,2001,561,664,6312847.0,0.0,9507.299698795181,0.0
425,3640,2001,170,175,15399325.0,0.0,87996.14285714286,0.0
426,3641,2001,250,267,18555857.0,0.0,69497.59176029962,0.0
427,3646,2001,376,385,7665725.0,0.0,19910.974025974025,0.0
428,3649,2001,256,255,8575962.0,0.0,33631.22352941176,0.0
429,3658,2001,1632,1706,71151342.0,0.0,41706.53106682298,0.0
430,3659,2001,893,928,9312935.0,0.0,10035.490301724138,0.0
431,3660,2001,3257,3622,95766424.0,1.0,26440.205411374933,0.00030703101013202335
432,3662,2001,445,452,22326492.0,0.0,49394.89380530974,0.0
433,3664,2001,224,240,13996758.0,0.0,58319.825,0.0
434,3666,2001,1857,1853,56640324.0,0.0,30566.823529411766,0.0
435,3669,2001,621,670,14228213.0,0.0,21236.13880597015,0.0
436,3670,2001,44,23,7102501.0,0.0,308804.39130434784,0.0
437,3672,2001,2925,3355,130335385.0,0.0,38848.10283159463,0.0
438,3673,2001,1791,1794,28295758.0,0.0,15772.440356744704,0.0
439,3675,2001,1154,1183,20569572.0,0.0,17387.63482671175,0.0
440,3677,2001,5357,6133,227685179.0,0.0,37124.601173976844,0.0
441,3678,2001,2454,2535,93234538.0,0.0,36778.91045364892,0.0
442,3682,2001,353,361,7165922.0,0.0,19850.19944598338,0.0
443,3683,2001,693,714,22725236.0,0.0,31828.06162464986,0.0
444,3685,2001,873,1044,45840639.0,0.0,43908.65804597701,0.0
445,3687,2001,203,277,13445804.0,0.0,48540.80866425993,0.0
446,3688,2001,341,342,21730204.0,0.0,63538.6081871345,0.0
447,3690,2001,10405,11417,467449607.0,0.0,40943.29569939564,0.0
448,3694,2001,0,0,,0.0,,
449,3695,2001,160,165,7460376.0,0.0,45214.4,0.0
450,3697,2001,262,288,6782066.0,0.0,23548.840277777777,0.0
451,3698,2001,474,507,8922026.0,0.0,17597.684418145956,0.0
452,3699,2001,553,678,15436288.0,0.0,22767.386430678467,0.0
453,3700,2001,449,483,28944434.0,0.0,59926.36438923395,0.0
454,3701,2001,736,761,6784609.0,0.0,8915.386333771354,0.0
455,3705,2001,144,144,4899102.0,0.0,34021.541666666664,0.0
456,3709,2001,129,142,3609768.0,0.0,25420.901408450703,0.0
457,3711,2001,386,390,4059569.0,0.0,10409.151282051282,0.0
458,3712,2001,0,0,5219681.0,0.0,inf,
459,3713,2001,1006,1051,10091048.0,0.0,9601.37773549001,0.0
460,3714,2001,1515,1790,45150456.0,0.0,25223.71843575419,0.0
461,3717,2001,1149,1195,36427510.0,0.0,30483.271966527198,0.0
462,3719,2001,0,0,4255148.0,0.0,inf,
463,3720,2001,939,998,5569950.0,0.0,5581.112224448898,0.0
464,3722,2001,1236,1509,61553239.0,0.0,40790.74817760106,0.0
465,3723,2001,2644,3094,14390180.0,0.0,4650.995475113122,0.0
466,3725,2001,230,251,8360213.0,0.0,33307.62151394422,0.0
467,3726,2001,0,0,6164646.0,0.0,inf,
468,3727,2001,306,290,4074068.0,0.0,14048.510344827586,0.0
469,3728,2001,444,468,6278108.0,0.0,13414.760683760684,0.0
470,3730,2001,2431,3070,85192312.0,1.0,27749.938762214984,0.00041135335252982314
471,3732,2001,338,318,8287795.0,0.0,26062.248427672956,0.0
472,3733,2001,106,90,2654860.0,0.0,29498.444444444445,0.0
473,3735,2001,406,436,10330294.0,0.0,23693.33486238532,0.0
474,3737,2001,1947,2068,67914061.0,0.0,32840.45502901354,0.0
475,3739,2001,0,0,,0.0,,
476,3740,2001,470,507,11431926.0,1.0,22548.1775147929,0.002127659574468085
477,3741,2001,1102,1754,33887185.0,0.0,19319.94583808438,0.0
478,3744,2001,387,413,4861725.0,0.0,11771.731234866827,0.0
479,3746,2001,103,107,6976290.0,0.0,65198.97196261682,0.0
480,3747,2001,1656,1728,58450369.0,0.0,33825.445023148146,0.0
481,3749,2001,867,871,25265577.0,0.0,29007.551090700345,0.0
482,3750,2001,77,79,6252582.0,0.0,79146.60759493671,0.0
483,3752,2001,1089,1166,112041669.0,0.0,96090.62521440824,0.0
484,3753,2001,541,560,9037022.0,0.0,16137.539285714285,0.0
485,3754,2001,0,0,33548422.0,0.0,inf,
486,3756,2001,1830,1781,88148353.0,0.0,49493.74115665357,0.0
487,3757,2001,2404,2621,115166755.0,0.0,43940.005723006485,0.0
488,3758,2001,300,277,29032803.0,0.0,104811.5631768953,0.0
489,3759,2001,609,615,20545322.0,0.0,33407.02764227642,0.0
490,3761,2001,677,675,21707335.0,0.0,32159.014814814815,0.0
491,3763,2001,607,635,23329258.0,0.0,36738.98897637795,0.0
492,3764,2001,1956,2151,82033739.0,0.0,38137.489074848905,0.0
493,3765,2001,2034,2127,124326884.0,0.0,58451.75552421251,0.0
494,3766,2001,482,485,24470350.0,0.0,50454.32989690721,0.0
495,3767,2001,541,540,18587385.0,0.0,34421.083333333336,0.0
496,3770,2001,1109,1141,56023489.0,0.0,49100.34092900964,0.0
497,3775,2001,1589,1648,54296877.0,0.0,32947.134101941745,0.0
498,3777,2001,3706,3935,129295193.0,0.0,32857.73646759847,0.0
499,3778,2001,34,54,2271750.0,0.0,42069.444444444445,0.0
500,3779,2001,570,590,9153430.0,0.0,15514.28813559322,0.0
501,3781,2001,1651,1658,60889669.0,0.0,36724.77020506634,0.0
502,3782,2001,2468,2493,145841035.0,0.0,58500.21460088247,0.0
503,3783,2001,404,402,24303013.0,0.0,60455.25621890547,0.0
504,3785,2001,0,0,,0.0,,
505,3786,2001,598,601,31515352.0,0.0,52438.18968386023,0.0
506,3787,2001,267,274,21702558.0,0.0,79206.41605839416,0.0
507,3788,2001,862,832,33707822.0,0.0,40514.20913461538,0.0
508,3789,2001,62,56,6116043.0,0.0,109215.05357142857,0.0
509,3791,2001,398,415,31189642.0,0.0,75155.76385542168,0.0
510,3792,2001,360,353,20059989.0,0.0,56827.16430594901,0.0
511,3793,2001,1208,1310,59184573.0,0.0,45179.06335877863,0.0
512,3795,2001,988,1026,19384734.0,0.0,18893.502923976608,0.0
513,3796,2001,2968,3011,145929665.0,0.0,48465.514779143145,0.0
514,3797,2001,943,1049,36512207.0,0.0,34806.67969494757,0.0
515,3799,2001,2408,2438,62276788.0,0.0,25544.211648892535,0.0
516,3800,2001,0,72,,0.0,,
517,3802,2001,7553,7813,399061216.0,0.0,51076.566747728146,0.0
518,3803,2001,3107,3158,139692374.0,0.0,44234.44395186827,0.0
519,3804,2001,1469,1476,169988997.0,0.0,115168.69715447155,0.0
520,3805,2001,15026,15999,652970915.0,0.0,40813.23301456341,0.0
521,3806,2001,10463,10902,553268538.0,0.0,50749.26967528894,0.0
522,3807,2001,786,849,74462508.0,0.0,87706.13427561837,0.0
523,3808,2001,1072,1078,58361328.0,0.0,54138.52319109462,0.0
524,3809,2001,916,1037,25024199.0,0.0,24131.33944069431,0.0
525,3810,2001,2391,2923,207662914.0,0.0,71044.44543277455,0.0
526,3812,2001,960,968,38182493.0,0.0,39444.72417355372,0.0
527,3813,2001,0,0,13785728.0,0.0,inf,
528,3814,2001,650,684,26001345.0,0.0,38013.662280701756,0.0
529,3815,2001,898,882,36297846.0,0.0,41154.02040816326,0.0
530,3816,2001,861,899,24596064.0,0.0,27359.359288097887,0.0
531,3818,2001,2249,2596,117513138.0,0.0,45267.00231124807,0.0
532,3820,2001,3562,3998,198416302.0,0.0,49628.889944972485,0.0
533,3821,2001,1175,1208,26377389.0,0.0,21835.5869205298,0.0
534,3822,2001,70,52,14030158.0,0.0,269810.73076923075,0.0
535,3823,2001,586,584,21321954.0,0.0,36510.19520547945,0.0
536,3824,2001,1750,1787,55808187.0,0.0,31230.099048684948,0.0
537,3825,2001,8244,8988,260361641.0,0.0,28967.6948153093,0.0
538,3831,2001,625,675,18601097.0,0.0,27557.18074074074,0.0
539,3832,2001,19,29,,0.0,,0.0
540,3833,2001,216,249,2638524.0,0.0,10596.481927710844,0.0
541,3835,2001,0,0,9629476.0,0.0,inf,
542,3840,2001,6879,7512,218165698.0,0.0,29042.29206602769,0.0
543,3842,2001,1682,1759,58017742.0,0.0,32983.36668561683,0.0
544,3844,2001,8344,9437,418589796.0,0.0,44356.23566811487,0.0
545,3847,2001,783,832,25868448.0,0.0,31091.884615384617,0.0
546,3850,2001,4412,5270,222890598.0,0.0,42294.231119544595,0.0
547,3851,2001,3462,3540,45327863.0,0.0,12804.481073446328,0.0
548,3852,2001,0,0,,0.0,,
549,3854,2001,454,459,25135533.0,0.0,54761.509803921566,0.0
550,3856,2001,330,326,14160366.0,0.0,43436.705521472395,0.0
551,3857,2001,335,323,4430824.0,0.0,13717.721362229102,0.0
552,3858,2001,834,852,42057486.0,0.0,49363.24647887324,0.0
553,3859,2001,757,755,10306622.0,0.0,13651.154966887418,0.0
554,3860,2001,2571,2668,97361688.0,0.0,36492.3868065967,0.0
555,3862,2001,900,941,38538089.0,0.0,40954.39851222104,0.0
556,3865,2001,73,93,5204873.0,0.0,55966.37634408602,0.0
557,3869,2001,434,404,33178676.0,0.0,82125.43564356436,0.0
558,3870,2001,613,608,16251087.0,0.0,26728.761513157893,0.0
559,3871,2001,978,1041,36179181.0,0.0,34754.25648414985,0.0
560,3874,2001,381,383,6783179.0,0.0,17710.650130548303,0.0
561,3875,2001,5585,5733,190977933.0,0.0,33312.04133961277,0.0
562,3878,2001,746,780,8117869.0,0.0,10407.524358974359,0.0
563,3880,2001,1737,1831,36253718.0,0.0,19799.95521572911,0.0
564,3882,2001,815,856,12869335.0,0.0,15034.269859813085,0.0
565,3885,2001,865,899,17754736.0,0.0,19749.42825361513,0.0
566,3886,2001,118,115,3636919.0,0.0,31625.38260869565,0.0
567,3887,2001,0,0,2832779.0,0.0,inf,
568,3888,2001,1678,1850,41146133.0,0.0,22241.152972972974,0.0
569,3889,2001,0,31,,0.0,,
570,3890,2001,327,344,5570078.0,0.0,16192.087209302326,0.0
571,3891,2001,203,243,,0.0,,0.0
572,3892,2001,717,730,12997544.0,0.0,17804.854794520546,0.0
573,3895,2001,279,289,2170604.0,0.0,7510.740484429066,0.0
574,3896,2001,79,92,5526916.0,0.0,60075.17391304348,0.0
575,3898,2001,367,467,7545768.0,0.0,16157.961456102783,0.0
576,3900,2001,252,252,3686120.0,0.0,14627.460317460318,0.0
577,3902,2001,308,366,4778325.0,0.0,13055.532786885246,0.0
578,3904,2001,890,903,12716855.0,0.0,14082.895902547065,0.0
579,3909,2001,3305,4119,74079631.0,0.0,17984.85821801408,0.0
580,3910,2001,6590,6343,314006422.0,0.0,49504.40201797257,0.0
581,3911,2001,1031,1028,50455249.0,0.0,49080.981517509725,0.0
582,3912,2001,4884,5193,242215237.0,0.0,46642.64144040054,0.0
583,3913,2001,755,738,51915997.0,0.0,70346.87940379404,0.0
584,3915,2001,2288,2598,76200132.0,0.0,29330.304849884527,0.0
585,3916,2001,797,809,23225604.0,0.0,28709.02843016069,0.0
586,3918,2001,1052,976,55546708.0,0.0,56912.610655737706,0.0
587,3919,2001,977,978,35067217.0,0.0,35856.05010224949,0.0
588,3920,2001,156,149,19490723.0,0.0,130810.22147651007,0.0
589,3921,2001,89,84,,3.0,,0.033707865168539325
590,3922,2001,6256,6476,59191087.0,0.0,9140.069024088943,0.0
591,3923,2001,302,332,6155920.0,0.0,18541.927710843374,0.0
592,3925,2001,2187,2231,30771167.0,0.0,13792.544598834604,0.0
593,3926,2001,1645,1694,56911612.0,0.0,33595.992916174735,0.0
594,3927,2001,978,1001,27614908.0,0.0,27587.32067932068,0.0
595,3928,2001,484,484,16731401.0,0.0,34569.010330578516,0.0
596,3929,2001,717,695,18011422.0,1.0,25915.715107913667,0.001394700139470014
597,3930,2001,6250,6232,421422985.0,0.0,67622.43019897304,0.0
598,3931,2001,8009,9205,314627451.0,0.0,34180.05985877241,0.0
599,3933,2001,278,278,19080630.0,0.0,68635.35971223022,0.0
600,3934,2001,5759,5962,241391175.0,0.0,40488.28832606508,0.0
601,3936,2001,5570,5309,112124981.0,0.0,21119.792993030704,0.0
602,3937,2001,697,757,39830339.0,0.0,52616.035667107004,0.0
603,3938,2001,1529,1595,36084980.0,0.0,22623.811912225705,0.0
604,3939,2001,6610,7108,138314403.0,0.0,19458.97622397299,0.0
605,3940,2001,2931,3259,29691136.0,0.0,9110.50506290273,0.0
606,3941,2001,10185,10539,128582992.0,0.0,12200.682417686687,0.0
607,3942,2001,3188,3197,35492028.0,0.0,11101.666562402252,0.0
608,3943,2001,2642,2757,34943972.0,0.0,12674.636198766775,0.0
609,3944,2001,1124,1163,22446160.0,0.0,19300.223559759244,0.0
610,3945,2001,857,908,11193798.0,0.0,12327.971365638767,0.0
611,3950,2001,1249,1348,53046535.0,0.0,39352.02893175074,0.0
612,3951,2001,270,276,16025597.0,0.0,58063.75724637681,0.0
613,3953,2001,2569,2803,107429895.0,0.0,38326.75526221905,0.0
614,3954,2001,204,198,5382975.0,0.0,27186.742424242424,0.0
615,3956,2001,2153,2202,28053348.0,0.0,12739.940054495914,0.0
616,3958,2001,38,34,4338162.0,0.0,127593.0,0.0
617,3959,2001,1018,1066,17156638.0,0.0,16094.40712945591,0.0
618,3960,2001,1391,1568,33892904.0,0.0,21615.372448979593,0.0
619,3962,2001,433,456,11443192.0,0.0,25094.719298245614,0.0
620,3965,2001,131,164,,0.0,,0.0
621,3966,2001,159,159,6933445.0,0.0,43606.57232704403,0.0
622,3971,2001,2205,2431,54392414.0,0.0,22374.501851090088,0.0
623,3975,2001,0,0,34835907.0,0.0,inf,
624,3976,2001,7022,7179,296995906.0,0.0,41370.09416353253,0.0
625,3977,2001,9551,10527,565773109.0,0.0,53744.95193312435,0.0
626,3978,2001,415,406,19859233.0,0.0,48914.36699507389,0.0
627,3980,2001,1001,1026,37105680.0,0.0,36165.380116959066,0.0
628,3981,2001,1210,1261,48215490.0,0.0,38235.915939730374,0.0
629,3984,2001,2113,2233,47934963.0,0.0,21466.62024182714,0.0
630,3987,2001,245,261,17995748.0,0.0,68949.22605363985,0.0
631,3988,2001,293,309,14211913.0,0.0,45993.24595469256,0.0
632,3991,2001,691,709,4965857.0,0.0,7004.029619181946,0.0
633,3992,2001,262,257,4813662.0,0.0,18730.20233463035,0.0
634,3995,2001,3765,4310,91986386.0,0.0,21342.548955916474,0.0
635,3996,2001,2650,2810,46632548.0,0.0,16595.2128113879,0.0
636,3000,2002,118,6297,264487041.0,0.0,42002.0709861839,0.0
637,3002,2002,577,2778,181747139.0,0.0,65423.73614110871,0.0
638,3003,2002,447,945,54733082.0,0.0,57918.60529100529,0.0
639,3004,2002,8,2653,219139397.0,0.0,82600.60196004523,0.0
640,3006,2002,0,4895,143100160.0,0.0,29233.94484167518,
641,3008,2002,0,1760,41243958.0,0.0,23434.067045454547,
642,3010,2002,4,22,2042580.0,0.0,92844.54545454546,0.0
643,3011,2002,5099,6533,241227209.0,0.0,36924.415888565745,0.0
644,3012,2002,6815,8469,280105348.0,0.0,33074.19388357539,0.0
645,3013,2002,4897,5523,234828628.0,0.0,42518.3103385841,0.0
646,3015,2002,5561,6414,276712891.0,0.0,43142.01605862177,0.0
647,3016,2002,4888,6067,365322813.0,0.0,60214.73759683534,0.0
648,3018,2002,4478,5127,219454055.0,0.0,42803.59957089916,0.0
649,3019,2002,2371,2453,59877588.0,0.0,24409.94211169996,0.0
650,3020,2002,12120,14040,425649807.0,0.0,30316.93782051282,0.0
651,3021,2002,16659,18141,658222750.0,0.0,36283.708174852545,0.0
652,3022,2002,1050,1066,82599668.0,0.0,77485.61726078799,0.0
653,3023,2002,7330,7489,437434949.0,0.0,58410.32834824409,0.0
654,3024,2002,1903,1963,113366619.0,0.0,57751.71625063678,0.0
655,3025,2002,3821,4200,162944511.0,0.0,38796.31214285714,0.0
656,3026,2002,356,367,7035804.0,0.0,19171.128065395096,0.0
657,3027,2002,0,0,6122719.0,0.0,inf,
658,3028,2002,10083,10717,474411514.0,0.0,44267.19361761687,0.0
659,3029,2002,9678,10077,727191570.0,0.0,72163.49806490027,0.0
660,3030,2002,12201,13684,850875028.0,0.0,62180.285589009065,0.0
661,3031,2002,4851,7738,304697162.0,0.0,39376.733264409406,0.0
662,3032,2002,5995,8374,388720622.0,0.0,46419.945306902315,0.0
663,3033,2002,4709,4810,255787442.0,0.0,53178.26237006237,0.0
664,3034,2002,4120,4123,193922883.0,0.0,47034.41256366723,0.0
665,3036,2002,2146,2156,158822971.0,0.0,73665.57096474954,0.0
666,3037,2002,10762,10840,483499580.0,0.0,44603.282287822876,0.0
667,3038,2002,8746,9100,582798826.0,0.0,64043.827032967034,0.0
668,3039,2002,4265,5491,288360427.0,0.0,52515.10234929885,0.0
669,3040,2002,7301,9596,545548121.0,0.0,56851.61744476866,0.0
670,3041,2002,3825,4065,235001214.0,0.0,57810.87675276753,0.0
671,3042,2002,5429,5773,250300723.0,0.0,43357.13199376407,0.0
672,3043,2002,5906,6560,299309413.0,0.0,45626.43490853658,0.0
673,3044,2002,8209,9288,366969013.0,0.0,39510.01431955211,0.0
674,3045,2002,0,0,,0.0,,
675,3046,2002,9167,11267,382744388.0,0.0,33970.39034348096,0.0
676,3047,2002,5833,6286,173193494.0,0.0,27552.25803372574,0.0
677,3048,2002,5002,5377,178503552.0,0.0,33197.610563511254,0.0
678,3049,2002,2793,2951,149937172.0,0.0,50808.936631650286,0.0
679,3051,2002,2017,4413,156619360.0,0.0,35490.45094040335,0.0
680,3052,2002,360,1215,90463256.0,0.0,74455.35473251028,0.0
681,3053,2002,1361,6150,160923368.0,0.0,26166.40130081301,0.0
682,3054,2002,2905,4045,211513178.0,0.0,52290.03164400494,0.0
683,3055,2002,3348,5880,208327778.0,0.0,35429.89421768708,0.0
684,3056,2002,6464,9358,372968279.0,0.0,39855.55449882454,0.0
685,3057,2002,2227,2960,142851418.0,0.0,48260.61418918919,0.0
686,3058,2002,10536,11985,448103935.0,0.0,37388.7304964539,0.0
687,3059,2002,3048,3057,196682773.0,0.0,64338.49296696107,0.0
688,3060,2002,3941,4380,130443233.0,0.0,29781.5600456621,0.0
689,3061,2002,1445,1810,56803488.0,0.0,31383.142541436464,0.0
690,3062,2002,0,0,,0.0,,
691,3064,2002,8210,8593,472650968.0,0.0,55004.18573257302,0.0
692,3065,2002,1808,3959,203973538.0,0.0,51521.47966658247,0.0
693,3066,2002,753,2720,101865265.0,0.0,37450.46507352941,0.0
694,3067,2002,1572,1978,100030902.0,0.0,50571.74014155713,0.0
695,3068,2002,5697,7603,409166282.0,1.0,53816.42535841115,0.000175530981218185
696,3070,2002,7585,9767,412758737.0,0.0,42260.544384150715,0.0
697,3071,2002,4897,7884,272615999.0,0.0,34578.386478944696,0.0
698,3072,2002,9518,11155,408949155.0,0.0,36660.61452263559,0.0
699,3073,2002,15665,18769,587564970.0,0.0,31305.07592306463,0.0
700,3074,2002,6508,7093,281848903.0,0.0,39736.205131820105,0.0
701,3075,2002,6451,6656,249335810.0,1.0,37460.30799278846,0.0001550147263990079
702,3076,2002,4134,4463,294019932.0,0.0,65879.43804615729,0.0
703,3078,2002,2735,3905,212778840.0,1.0,54488.81946222791,0.00036563071297989033
704,3079,2002,4476,5731,395320007.0,0.0,68979.23695690106,0.0
705,3081,2002,5013,5444,144148935.0,0.0,26478.496509919176,0.0
706,3082,2002,9508,10057,535709860.0,0.0,53267.362036392566,0.0
707,3083,2002,8459,8769,415092357.0,0.0,47336.33903523777,0.0
708,3084,2002,8679,9241,525138403.0,0.0,56827.010388486095,0.0
709,3085,2002,3804,4426,226393577.0,0.0,51150.83077270673,0.0
710,3086,2002,27,194,4886320.0,0.0,25187.21649484536,0.0
711,3087,2002,3350,3437,152403045.0,0.0,44341.881000872854,0.0
712,3088,2002,8557,9397,553443589.0,0.0,58895.77407683303,0.0
713,3089,2002,2816,2936,224950635.0,0.0,76618.06369209809,0.0
714,3090,2002,605,623,41305665.0,0.0,66301.227929374,0.0
715,3091,2002,465,464,34678775.0,0.0,74738.73922413793,0.0
716,3093,2002,1552,1496,99779865.0,0.0,66697.77072192513,0.0
717,3094,2002,2972,3044,175367039.0,0.0,57610.722404730615,0.0
718,3095,2002,9362,9638,696437395.0,1.0,72259.53465449263,0.00010681478316599017
719,3096,2002,436,446,40407792.0,0.0,90600.43049327354,0.0
720,3097,2002,252,276,36091016.0,0.0,130764.55072463768,0.0
721,3099,2002,1561,1550,105294175.0,0.0,67931.7258064516,0.0
722,3101,2002,6469,8709,821367263.0,0.0,94312.46561028821,0.0
723,3102,2002,2295,2605,174468802.0,0.0,66974.58809980807,0.0
724,3103,2002,5340,6166,462450189.0,0.0,75000.03065196237,0.0
725,3104,2002,6865,7352,523725119.0,0.0,71235.73435799782,0.0
726,3105,2002,4032,4166,214444427.0,0.0,51474.8984637542,0.0
727,3106,2002,4937,5433,451951141.0,0.0,83186.295048776,0.0
728,3107,2002,4838,4932,276090701.0,0.0,55979.46086780211,0.0
729,3108,2002,5927,6941,395357677.0,0.0,56959.75752773375,0.0
730,3109,2002,9552,9864,537268041.0,0.0,54467.562956204376,0.0
731,3111,2002,3936,4103,289154317.0,0.0,70473.87691932732,0.0
732,3113,2002,2580,2594,225361030.0,0.0,86877.8064764842,0.0
733,3114,2002,1072,1079,111942623.0,1.0,103746.63855421687,0.0009328358208955224
734,3115,2002,1452,1468,104583901.0,0.0,71242.439373297,0.0
735,3116,2002,3229,3250,171702922.0,0.0,52831.66830769231,0.0
736,3121,2002,6860,12053,610625768.0,0.0,50661.72471583838,0.0
737,3122,2002,4444,8981,723262150.0,0.0,80532.47411201426,0.0
738,3123,2002,3763,5928,378424504.0,0.0,63836.792172739544,0.0
739,3124,2002,6159,7554,642111235.0,0.0,85002.81109346042,0.0
740,3125,2002,4400,4446,240621926.0,0.0,54120.9910031489,0.0
741,3126,2002,2041,2711,355724143.0,0.0,131215.10254518627,0.0
742,3127,2002,5349,6911,501603797.0,0.0,72580.49442917088,0.0
743,3128,2002,4790,6467,301209916.0,0.0,46576.452141642185,0.0
744,3129,2002,5556,6411,282649242.0,0.0,44088.16752456715,0.0
745,3130,2002,10344,11538,597683402.0,0.0,51801.30022534235,0.0
746,3131,2002,7619,8311,362801613.0,0.0,43653.18409337023,0.0
747,3132,2002,5587,5936,283320540.0,0.0,47729.20148247979,0.0
748,3133,2002,7836,7825,493784091.0,0.0,63103.39821086262,0.0
749,3134,2002,9921,11345,618740426.0,0.0,54538.60079330101,0.0
750,3135,2002,6313,7207,329900423.0,0.0,45774.99972249202,0.0
751,3136,2002,12733,15214,706053036.0,0.0,46408.113316682,0.0
752,3137,2002,4951,4611,229778228.0,1.0,49832.623725872916,0.00020197939810139365
753,3138,2002,6478,6589,342568384.0,0.0,51990.95219304902,0.0
754,3139,2002,4336,4508,222798190.0,0.0,49422.84605146406,0.0
